,Type,File ID,Start Time,Duration,SType,STypeNew
2698,Diarization,alma-a1-nsb.mp3.diarization,6706.992,2.518,SPEECH,SPEECH
2699,Diarization,alma-a1-nsb.mp3.diarization,6708.992,0.361,FEM,FEM
2700,Diarization,alma-a1-nsb.mp3.diarization,6715.013,3.979,MAL,MAL
2701,Diarization,alma-a1-nsb.mp3.diarization,6715.751,2.261,SPEECH,SPEECH
2702,Diarization,alma-a1-nsb.mp3.diarization,6724.011,1.321,KCHI,KCHI
2703,Diarization,alma-a1-nsb.mp3.diarization,6724.09,1.323,SPEECH,SPEECH
2704,Diarization,alma-a1-nsb.mp3.diarization,6725.992,2.762,MAL,MAL
2705,Diarization,alma-a1-nsb.mp3.diarization,6726.61,1.382,SPEECH,SPEECH
2706,Diarization,alma-a1-nsb.mp3.diarization,6730.879,0.132,SPEECH,SPEECH
2707,Diarization,alma-a1-nsb.mp3.diarization,6733.992,2.594,MAL,MAL
2708,Diarization,alma-a1-nsb.mp3.diarization,6734.51,1.772,SPEECH,SPEECH
2709,Diarization,alma-a1-nsb.mp3.diarization,6749.836,0.174,CHI,CHI
2710,Diarization,alma-a1-nsb.mp3.diarization,6756.824,1.657,MAL,MAL
2711,Diarization,alma-a1-nsb.mp3.diarization,6759.111,0.454,MAL,MAL
2712,Diarization,alma-a1-nsb.mp3.diarization,6765.901,0.908,SPEECH,SPEECH
2713,Diarization,alma-a1-nsb.mp3.diarization,6765.992,0.574,FEM,FEM
2714,Diarization,alma-a1-nsb.mp3.diarization,6769.011,2.47,MAL,MAL
2715,Diarization,alma-a1-nsb.mp3.diarization,6769.492,2.835,SPEECH,SPEECH
2716,Diarization,alma-a1-nsb.mp3.diarization,6770.704,1.308,FEM,FEM
2717,Diarization,alma-a1-nsb.mp3.diarization,6771.635,0.656,MAL,MAL
2718,Diarization,alma-a1-nsb.mp3.diarization,6775.65,1.841,MAL,MAL
2719,Diarization,alma-a1-nsb.mp3.diarization,6776.357,0.447,SPEECH,SPEECH
2720,Diarization,alma-a1-nsb.mp3.diarization,6783.694,3.807,SPEECH,SPEECH
2721,Diarization,alma-a1-nsb.mp3.diarization,6783.931,0.241,KCHI,KCHI
2722,Diarization,alma-a1-nsb.mp3.diarization,6784.059,3.932,MAL,MAL
2723,Diarization,alma-a1-nsb.mp3.diarization,6789.167,0.955,MAL,MAL
2724,Diarization,alma-a1-nsb.mp3.diarization,6789.511,0.218,SPEECH,SPEECH
2725,Diarization,alma-a1-nsb.mp3.diarization,6795.514,0.707,SPEECH,SPEECH
2726,Diarization,alma-a1-nsb.mp3.diarization,6795.667,0.344,KCHI,KCHI
2727,Diarization,alma-a1-nsb.mp3.diarization,6797.01,4.631,MAL,MAL
2728,Diarization,alma-a1-nsb.mp3.diarization,6797.363,3.76,SPEECH,SPEECH
2729,Diarization,alma-a1-nsb.mp3.diarization,6802.491,4.884,MAL,MAL
2730,Diarization,alma-a1-nsb.mp3.diarization,6802.756,4.004,SPEECH,SPEECH
2731,Diarization,alma-a1-nsb.mp3.diarization,6809.483,4.528,SPEECH,SPEECH
2732,Diarization,alma-a1-nsb.mp3.diarization,6809.511,5.0,MAL,MAL
2733,Diarization,alma-a1-nsb.mp3.diarization,6821.454,0.371,MAL,MAL
2734,Diarization,alma-a1-nsb.mp3.diarization,6822.534,1.384,MAL,MAL
2735,Diarization,alma-a1-nsb.mp3.diarization,6842.991,1.865,KCHI,KCHI
2736,Diarization,alma-a1-nsb.mp3.diarization,6842.991,2.018,SPEECH,SPEECH
2737,Diarization,alma-a1-nsb.mp3.diarization,6846.393,1.075,MAL,MAL
2738,Diarization,alma-a1-nsb.mp3.diarization,6846.567,0.302,SPEECH,SPEECH
2739,Diarization,alma-a1-nsb.mp3.diarization,6847.408,0.864,SPEECH,SPEECH
2740,Diarization,alma-a1-nsb.mp3.diarization,6847.495,0.564,KCHI,KCHI
2741,Diarization,alma-a1-nsb.mp3.diarization,6849.011,6.608,MAL,MAL
2742,Diarization,alma-a1-nsb.mp3.diarization,6849.87,5.044,SPEECH,SPEECH
2743,Diarization,alma-a1-nsb.mp3.diarization,6855.936,1.502,SPEECH,SPEECH
2744,Diarization,alma-a1-nsb.mp3.diarization,6855.992,1.115,KCHI,KCHI
2745,Diarization,alma-a1-nsb.mp3.diarization,6862.602,3.291,SPEECH,SPEECH
2746,Diarization,alma-a1-nsb.mp3.diarization,6862.649,0.886,KCHI,KCHI
2747,Diarization,alma-a1-nsb.mp3.diarization,6862.992,0.434,CHI,CHI
2748,Diarization,alma-a1-nsb.mp3.diarization,6863.844,0.813,MAL,MAL
2749,Diarization,alma-a1-nsb.mp3.diarization,6863.9,0.611,FEM,FEM
2750,Diarization,alma-a1-nsb.mp3.diarization,6864.647,1.072,KCHI,KCHI
2751,Diarization,alma-a1-nsb.mp3.diarization,6866.849,0.741,SPEECH,SPEECH
2752,Diarization,alma-a1-nsb.mp3.diarization,6866.854,0.592,MAL,MAL
2753,Diarization,alma-a1-nsb.mp3.diarization,6867.892,8.618,MAL,MAL
2754,Diarization,alma-a1-nsb.mp3.diarization,6867.926,7.889,SPEECH,SPEECH
2755,Diarization,alma-a1-nsb.mp3.diarization,6870.535,0.886,FEM,FEM
2756,Diarization,alma-a1-nsb.mp3.diarization,6879.21,1.136,KCHI,KCHI
2757,Diarization,alma-a1-nsb.mp3.diarization,6879.249,2.816,SPEECH,SPEECH
2758,Diarization,alma-a1-nsb.mp3.diarization,6880.292,1.299,MAL,MAL
2759,Diarization,alma-a1-nsb.mp3.diarization,6881.608,0.385,KCHI,KCHI
2760,Diarization,alma-a1-nsb.mp3.diarization,6881.735,0.116,CHI,CHI
2761,Diarization,alma-a1-nsb.mp3.diarization,6884.966,3.044,KCHI,KCHI
2762,Diarization,alma-a1-nsb.mp3.diarization,6884.992,3.308,SPEECH,SPEECH
2763,Diarization,alma-a1-nsb.mp3.diarization,6887.492,0.628,CHI,CHI
2764,Diarization,alma-a1-nsb.mp3.diarization,6889.065,2.784,CHI,CHI
2765,Diarization,alma-a1-nsb.mp3.diarization,6889.118,3.0,SPEECH,SPEECH
2766,Diarization,alma-a1-nsb.mp3.diarization,6890.992,0.82,KCHI,KCHI
2767,Diarization,alma-a1-nsb.mp3.diarization,6892.493,2.341,MAL,MAL
2768,Diarization,alma-a1-nsb.mp3.diarization,6892.584,1.094,SPEECH,SPEECH
2769,Diarization,alma-a1-nsb.mp3.diarization,6899.744,3.314,SPEECH,SPEECH
2770,Diarization,alma-a1-nsb.mp3.diarization,6899.75,1.436,KCHI,KCHI
2771,Diarization,alma-a1-nsb.mp3.diarization,6901.154,2.356,MAL,MAL
2772,Diarization,alma-a1-nsb.mp3.diarization,6901.176,0.316,FEM,FEM
2773,Diarization,alma-a1-nsb.mp3.diarization,6904.011,2.356,SPEECH,SPEECH
2774,Diarization,alma-a1-nsb.mp3.diarization,6904.511,1.509,MAL,MAL
2775,Diarization,alma-a1-nsb.mp3.diarization,6909.783,0.965,KCHI,KCHI
2776,Diarization,alma-a1-nsb.mp3.diarization,6909.801,0.928,SPEECH,SPEECH
2777,Diarization,alma-a1-nsb.mp3.diarization,6915.011,1.981,SPEECH,SPEECH
2778,Diarization,alma-a1-nsb.mp3.diarization,6915.954,0.358,CHI,CHI
2779,Diarization,alma-a1-nsb.mp3.diarization,6916.492,0.397,KCHI,KCHI
2780,Diarization,alma-a1-nsb.mp3.diarization,6916.664,0.176,CHI,CHI
2781,Diarization,alma-a1-nsb.mp3.diarization,6928.492,0.648,SPEECH,SPEECH
2782,Diarization,alma-a1-nsb.mp3.diarization,6928.502,0.601,KCHI,KCHI
2783,Diarization,alma-a1-nsb.mp3.diarization,6932.539,1.002,KCHI,KCHI
2784,Diarization,alma-a1-nsb.mp3.diarization,6932.596,1.164,SPEECH,SPEECH
2785,Diarization,alma-a1-nsb.mp3.diarization,6938.492,0.346,MAL,MAL
2786,Diarization,alma-a1-nsb.mp3.diarization,6938.492,2.692,SPEECH,SPEECH
2787,Diarization,alma-a1-nsb.mp3.diarization,6940.407,0.609,FEM,FEM
2788,Diarization,alma-a1-nsb.mp3.diarization,6940.492,0.52,MAL,MAL
2789,Diarization,alma-a1-nsb.mp3.diarization,6947.782,7.727,SPEECH,SPEECH
2790,Diarization,alma-a1-nsb.mp3.diarization,6947.993,1.519,MAL,MAL
2791,Diarization,alma-a1-nsb.mp3.diarization,6948.086,0.393,FEM,FEM
2792,Diarization,alma-a1-nsb.mp3.diarization,6948.664,5.683,FEM,FEM
2793,Diarization,alma-a1-nsb.mp3.diarization,6951.624,0.791,MAL,MAL
2794,Diarization,alma-a1-nsb.mp3.diarization,6953.81,1.694,KCHI,KCHI
2795,Diarization,alma-a1-nsb.mp3.diarization,6958.19,2.754,SPEECH,SPEECH
2796,Diarization,alma-a1-nsb.mp3.diarization,6958.248,1.763,FEM,FEM
2797,Diarization,alma-a1-nsb.mp3.diarization,6959.512,1.774,MAL,MAL
2798,Diarization,alma-a1-nsb.mp3.diarization,6961.513,1.551,MAL,MAL
2799,Diarization,alma-a1-nsb.mp3.diarization,6961.766,0.921,SPEECH,SPEECH
2800,Diarization,alma-a1-nsb.mp3.diarization,6964.476,3.515,SPEECH,SPEECH
2801,Diarization,alma-a1-nsb.mp3.diarization,6964.512,3.255,FEM,FEM
2802,Diarization,alma-a1-nsb.mp3.diarization,6965.146,0.408,MAL,MAL
2803,Diarization,alma-a1-nsb.mp3.diarization,6970.637,1.765,MAL,MAL
2804,Diarization,alma-a1-nsb.mp3.diarization,6971.005,1.006,SPEECH,SPEECH
2805,Diarization,alma-a1-nsb.mp3.diarization,6972.909,0.555,SPEECH,SPEECH
2806,Diarization,alma-a1-nsb.mp3.diarization,6972.991,0.386,MAL,MAL
2807,Diarization,alma-a1-nsb.mp3.diarization,6974.326,0.137,MAL,MAL
2808,Diarization,alma-a1-nsb.mp3.diarization,6976.167,1.937,SPEECH,SPEECH
2809,Diarization,alma-a1-nsb.mp3.diarization,6976.226,1.284,FEM,FEM
2810,Diarization,alma-a1-nsb.mp3.diarization,6977.013,4.975,MAL,MAL
2811,Diarization,alma-a1-nsb.mp3.diarization,6978.415,0.586,SPEECH,SPEECH
2812,Diarization,alma-a1-nsb.mp3.diarization,6979.851,1.011,SPEECH,SPEECH
2813,Diarization,alma-a1-nsb.mp3.diarization,6983.872,2.157,SPEECH,SPEECH
2814,Diarization,alma-a1-nsb.mp3.diarization,6983.942,1.569,MAL,MAL
2815,Diarization,alma-a1-nsb.mp3.diarization,6985.619,0.135,MAL,MAL
2816,Diarization,alma-a1-nsb.mp3.diarization,6987.209,5.284,SPEECH,SPEECH
2817,Diarization,alma-a1-nsb.mp3.diarization,6987.747,0.267,FEM,FEM
2818,Diarization,alma-a1-nsb.mp3.diarization,6987.981,3.404,KCHI,KCHI
2819,Diarization,alma-a1-nsb.mp3.diarization,6990.334,0.456,CHI,CHI
2820,Diarization,alma-a1-nsb.mp3.diarization,6990.992,2.01,MAL,MAL
2821,Diarization,alma-a1-nsb.mp3.diarization,6995.012,0.608,MAL,MAL
2822,Diarization,alma-a1-nsb.mp3.diarization,6995.121,0.226,SPEECH,SPEECH
2823,Diarization,alma-a1-nsb.mp3.diarization,6998.987,1.517,MAL,MAL
2824,Diarization,alma-a1-nsb.mp3.diarization,6999.359,0.7,SPEECH,SPEECH
2825,Diarization,alma-a1-nsb.mp3.diarization,7003.967,1.045,KCHI,KCHI
2826,Diarization,alma-a1-nsb.mp3.diarization,7003.992,1.023,SPEECH,SPEECH
2827,Diarization,alma-a1-nsb.mp3.diarization,7015.371,5.832,SPEECH,SPEECH
2828,Diarization,alma-a1-nsb.mp3.diarization,7015.397,2.118,FEM,FEM
2829,Diarization,alma-a1-nsb.mp3.diarization,7016.512,0.132,MAL,MAL
2830,Diarization,alma-a1-nsb.mp3.diarization,7017.511,4.745,MAL,MAL
2831,Diarization,alma-a1-nsb.mp3.diarization,7017.884,0.108,FEM,FEM
2832,Diarization,alma-a1-nsb.mp3.diarization,7021.542,0.444,SPEECH,SPEECH
2833,Diarization,alma-a1-nsb.mp3.diarization,7023.957,2.035,MAL,MAL
2834,Diarization,alma-a1-nsb.mp3.diarization,7024.477,1.034,SPEECH,SPEECH
2835,Diarization,alma-a1-nsb.mp3.diarization,7027.148,8.449,SPEECH,SPEECH
2836,Diarization,alma-a1-nsb.mp3.diarization,7027.217,7.793,FEM,FEM
2837,Diarization,alma-a1-nsb.mp3.diarization,7030.511,0.27,MAL,MAL
2838,Diarization,alma-a1-nsb.mp3.diarization,7030.911,1.014,MAL,MAL
2839,Diarization,alma-a1-nsb.mp3.diarization,7034.99,0.564,MAL,MAL
2840,Diarization,alma-a1-nsb.mp3.diarization,7035.992,0.496,MAL,MAL
2841,Diarization,alma-a1-nsb.mp3.diarization,7036.079,0.142,SPEECH,SPEECH
2842,Diarization,alma-a1-nsb.mp3.diarization,7037.361,5.419,SPEECH,SPEECH
2843,Diarization,alma-a1-nsb.mp3.diarization,7037.493,2.999,FEM,FEM
2844,Diarization,alma-a1-nsb.mp3.diarization,7039.44,3.881,MAL,MAL
2845,Diarization,alma-a1-nsb.mp3.diarization,7044.906,9.879,SPEECH,SPEECH
2846,Diarization,alma-a1-nsb.mp3.diarization,7045.178,0.123,MAL,MAL
2847,Diarization,alma-a1-nsb.mp3.diarization,7045.518,0.758,MAL,MAL
2848,Diarization,alma-a1-nsb.mp3.diarization,7046.011,1.728,KCHI,KCHI
2849,Diarization,alma-a1-nsb.mp3.diarization,7047.648,0.754,FEM,FEM
2850,Diarization,alma-a1-nsb.mp3.diarization,7047.911,3.871,KCHI,KCHI
2851,Diarization,alma-a1-nsb.mp3.diarization,7048.605,0.309,FEM,FEM
2852,Diarization,alma-a1-nsb.mp3.diarization,7051.504,1.007,FEM,FEM
2853,Diarization,alma-a1-nsb.mp3.diarization,7051.992,2.02,MAL,MAL
2854,Diarization,alma-a1-nsb.mp3.diarization,7053.993,0.206,CHI,CHI
2855,Diarization,alma-a1-nsb.mp3.diarization,7055.993,4.018,SPEECH,SPEECH
2856,Diarization,alma-a1-nsb.mp3.diarization,7056.011,1.5,FEM,FEM
2857,Diarization,alma-a1-nsb.mp3.diarization,7056.566,3.47,MAL,MAL
2858,Diarization,alma-a1-nsb.mp3.diarization,7066.992,1.019,SPEECH,SPEECH
2859,Diarization,alma-a1-nsb.mp3.diarization,7067.01,1.001,KCHI,KCHI
2860,Diarization,alma-a1-nsb.mp3.diarization,7074.52,1.973,SPEECH,SPEECH
2861,Diarization,alma-a1-nsb.mp3.diarization,7074.555,1.596,KCHI,KCHI
2862,Diarization,alma-a1-nsb.mp3.diarization,7077.989,0.812,SPEECH,SPEECH
2863,Diarization,alma-a1-nsb.mp3.diarization,7077.993,0.805,KCHI,KCHI
2864,Diarization,alma-a1-nsb.mp3.diarization,7079.822,0.189,SPEECH,SPEECH
2865,Diarization,alma-a1-nsb.mp3.diarization,7092.24,10.088,SPEECH,SPEECH
2866,Diarization,alma-a1-nsb.mp3.diarization,7093.308,0.103,MAL,MAL
2867,Diarization,alma-a1-nsb.mp3.diarization,7093.366,3.626,KCHI,KCHI
2868,Diarization,alma-a1-nsb.mp3.diarization,7096.869,2.332,MAL,MAL
2869,Diarization,alma-a1-nsb.mp3.diarization,7097.342,0.157,FEM,FEM
2870,Diarization,alma-a1-nsb.mp3.diarization,7098.011,2.98,FEM,FEM
2871,Diarization,alma-a1-nsb.mp3.diarization,7100.511,5.982,MAL,MAL
2872,Diarization,alma-a1-nsb.mp3.diarization,7103.511,2.499,SPEECH,SPEECH
2873,Diarization,alma-a1-nsb.mp3.diarization,7108.212,11.799,SPEECH,SPEECH
2874,Diarization,alma-a1-nsb.mp3.diarization,7108.244,12.746,MAL,MAL
2875,Diarization,alma-a1-nsb.mp3.diarization,7112.51,1.558,FEM,FEM
2876,Diarization,alma-a1-nsb.mp3.diarization,7114.537,0.552,FEM,FEM
2877,Diarization,alma-a1-nsb.mp3.diarization,7123.471,3.257,MAL,MAL
2878,Diarization,alma-a1-nsb.mp3.diarization,7123.511,2.506,SPEECH,SPEECH
2879,Diarization,alma-a1-nsb.mp3.diarization,7127.062,0.184,SPEECH,SPEECH
2880,Diarization,alma-a1-nsb.mp3.diarization,7131.454,0.354,SPEECH,SPEECH
2881,Diarization,alma-a1-nsb.mp3.diarization,7131.458,0.402,KCHI,KCHI
2882,Diarization,alma-a1-nsb.mp3.diarization,7133.559,0.952,KCHI,KCHI
2883,Diarization,alma-a1-nsb.mp3.diarization,7133.613,0.898,SPEECH,SPEECH
2884,Diarization,alma-a1-nsb.mp3.diarization,7139.887,5.672,SPEECH,SPEECH
2885,Diarization,alma-a1-nsb.mp3.diarization,7139.991,2.761,FEM,FEM
2886,Diarization,alma-a1-nsb.mp3.diarization,7140.95,0.334,MAL,MAL
2887,Diarization,alma-a1-nsb.mp3.diarization,7142.011,2.0,MAL,MAL
2888,Diarization,alma-a1-nsb.mp3.diarization,7144.011,1.47,FEM,FEM
2889,Diarization,alma-a1-nsb.mp3.diarization,7145.85,3.296,SPEECH,SPEECH
2890,Diarization,alma-a1-nsb.mp3.diarization,7146.492,0.152,FEM,FEM
2891,Diarization,alma-a1-nsb.mp3.diarization,7146.881,2.403,MAL,MAL
2892,Diarization,alma-a1-nsb.mp3.diarization,7146.937,1.674,FEM,FEM
2893,Diarization,alma-a1-nsb.mp3.diarization,7150.275,3.281,SPEECH,SPEECH
2894,Diarization,alma-a1-nsb.mp3.diarization,7150.493,3.051,KCHI,KCHI
2895,Diarization,alma-a1-nsb.mp3.diarization,7153.952,1.505,SPEECH,SPEECH
2896,Diarization,alma-a1-nsb.mp3.diarization,7154.011,0.499,KCHI,KCHI
2897,Diarization,alma-a1-nsb.mp3.diarization,7154.315,0.177,FEM,FEM
2898,Diarization,alma-a1-nsb.mp3.diarization,7157.531,1.48,KCHI,KCHI
2899,Diarization,alma-a1-nsb.mp3.diarization,7157.626,1.556,SPEECH,SPEECH
2900,Diarization,alma-a1-nsb.mp3.diarization,7159.649,0.12,SPEECH,SPEECH
2901,Diarization,alma-a1-nsb.mp3.diarization,7163.608,1.949,KCHI,KCHI
2902,Diarization,alma-a1-nsb.mp3.diarization,7163.616,1.912,SPEECH,SPEECH
2903,Diarization,alma-a1-nsb.mp3.diarization,7167.67,0.888,KCHI,KCHI
2904,Diarization,alma-a1-nsb.mp3.diarization,7167.692,0.84,SPEECH,SPEECH
2905,Diarization,alma-a1-nsb.mp3.diarization,7169.477,2.535,KCHI,KCHI
2906,Diarization,alma-a1-nsb.mp3.diarization,7169.492,2.621,SPEECH,SPEECH
2907,Diarization,alma-a1-nsb.mp3.diarization,7172.494,4.42,MAL,MAL
2908,Diarization,alma-a1-nsb.mp3.diarization,7172.808,0.943,SPEECH,SPEECH
2909,Diarization,alma-a1-nsb.mp3.diarization,7174.562,9.95,SPEECH,SPEECH
2910,Diarization,alma-a1-nsb.mp3.diarization,7175.699,1.812,FEM,FEM
2911,Diarization,alma-a1-nsb.mp3.diarization,7177.677,2.344,MAL,MAL
2912,Diarization,alma-a1-nsb.mp3.diarization,7179.511,0.108,FEM,FEM
2913,Diarization,alma-a1-nsb.mp3.diarization,7180.01,2.982,FEM,FEM
2914,Diarization,alma-a1-nsb.mp3.diarization,7182.493,1.411,MAL,MAL
2915,Diarization,alma-a1-nsb.mp3.diarization,7183.824,0.201,FEM,FEM
2916,Diarization,alma-a1-nsb.mp3.diarization,7184.017,0.201,MAL,MAL
2917,Diarization,alma-a1-nsb.mp3.diarization,7185.998,3.279,MAL,MAL
2918,Diarization,alma-a1-nsb.mp3.diarization,7186.992,2.02,SPEECH,SPEECH
2919,Diarization,alma-a1-nsb.mp3.diarization,7189.918,6.853,SPEECH,SPEECH
2920,Diarization,alma-a1-nsb.mp3.diarization,7189.946,3.064,FEM,FEM
2921,Diarization,alma-a1-nsb.mp3.diarization,7192.471,1.563,MAL,MAL
2922,Diarization,alma-a1-nsb.mp3.diarization,7194.992,1.235,FEM,FEM
2923,Diarization,alma-a1-nsb.mp3.diarization,7195.593,0.515,MAL,MAL
2924,Diarization,alma-a1-nsb.mp3.diarization,7197.198,4.313,SPEECH,SPEECH
2925,Diarization,alma-a1-nsb.mp3.diarization,7197.431,0.581,KCHI,KCHI
2926,Diarization,alma-a1-nsb.mp3.diarization,7198.313,0.177,KCHI,KCHI
2927,Diarization,alma-a1-nsb.mp3.diarization,7199.012,1.958,KCHI,KCHI
2928,Diarization,alma-a1-nsb.mp3.diarization,7199.255,0.275,CHI,CHI
2929,Diarization,alma-a1-nsb.mp3.diarization,7200.632,0.584,MAL,MAL
2930,Diarization,alma-a1-nsb.mp3.diarization,7203.905,2.26,SPEECH,SPEECH
2931,Diarization,alma-a1-nsb.mp3.diarization,7203.948,1.063,KCHI,KCHI
2932,Diarization,alma-a1-nsb.mp3.diarization,7205.51,0.473,MAL,MAL
2933,Diarization,alma-a1-nsb.mp3.diarization,7205.687,0.113,FEM,FEM
2934,Diarization,alma-a1-nsb.mp3.diarization,7207.01,2.982,SPEECH,SPEECH
2935,Diarization,alma-a1-nsb.mp3.diarization,7207.314,2.197,FEM,FEM
2936,Diarization,alma-a1-nsb.mp3.diarization,7207.36,1.633,MAL,MAL
2937,Diarization,alma-a1-nsb.mp3.diarization,7214.226,2.67,KCHI,KCHI
2938,Diarization,alma-a1-nsb.mp3.diarization,7214.236,2.673,SPEECH,SPEECH
2939,Diarization,alma-a1-nsb.mp3.diarization,7232.49,3.52,KCHI,KCHI
2940,Diarization,alma-a1-nsb.mp3.diarization,7232.492,0.16,SPEECH,SPEECH
2941,Diarization,alma-a1-nsb.mp3.diarization,7232.816,3.282,SPEECH,SPEECH
2942,Diarization,alma-a1-nsb.mp3.diarization,7243.925,1.068,SPEECH,SPEECH
2943,Diarization,alma-a1-nsb.mp3.diarization,7243.992,0.805,KCHI,KCHI
2944,Diarization,alma-a1-nsb.mp3.diarization,7246.486,26.006,SPEECH,SPEECH
2945,Diarization,alma-a1-nsb.mp3.diarization,7246.515,1.043,MAL,MAL
2946,Diarization,alma-a1-nsb.mp3.diarization,7246.562,1.153,FEM,FEM
2947,Diarization,alma-a1-nsb.mp3.diarization,7247.915,2.077,FEM,FEM
2948,Diarization,alma-a1-nsb.mp3.diarization,7249.37,3.377,MAL,MAL
2949,Diarization,alma-a1-nsb.mp3.diarization,7252.055,1.456,FEM,FEM
2950,Diarization,alma-a1-nsb.mp3.diarization,7253.201,2.81,KCHI,KCHI
2951,Diarization,alma-a1-nsb.mp3.diarization,7253.639,0.121,FEM,FEM
2952,Diarization,alma-a1-nsb.mp3.diarization,7255.511,2.0,FEM,FEM
2953,Diarization,alma-a1-nsb.mp3.diarization,7257.011,2.94,MAL,MAL
2954,Diarization,alma-a1-nsb.mp3.diarization,7259.655,12.356,KCHI,KCHI
2955,Diarization,alma-a1-nsb.mp3.diarization,7260.646,0.845,FEM,FEM
2956,Diarization,alma-a1-nsb.mp3.diarization,7274.51,3.618,KCHI,KCHI
2957,Diarization,alma-a1-nsb.mp3.diarization,7274.51,3.65,SPEECH,SPEECH
2958,Diarization,alma-a1-nsb.mp3.diarization,7285.327,2.184,KCHI,KCHI
2959,Diarization,alma-a1-nsb.mp3.diarization,7285.349,2.643,SPEECH,SPEECH
2960,Diarization,alma-a1-nsb.mp3.diarization,7288.574,5.213,SPEECH,SPEECH
2961,Diarization,alma-a1-nsb.mp3.diarization,7288.635,2.876,KCHI,KCHI
2962,Diarization,alma-a1-nsb.mp3.diarization,7291.811,0.181,KCHI,KCHI
2963,Diarization,alma-a1-nsb.mp3.diarization,7295.935,2.076,SPEECH,SPEECH
2964,Diarization,alma-a1-nsb.mp3.diarization,7295.992,0.999,FEM,FEM
2965,Diarization,alma-a1-nsb.mp3.diarization,7296.575,1.321,KCHI,KCHI
2966,Diarization,alma-a1-nsb.mp3.diarization,7299.857,2.899,KCHI,KCHI
2967,Diarization,alma-a1-nsb.mp3.diarization,7299.858,2.992,SPEECH,SPEECH
2968,Diarization,alma-a1-nsb.mp3.diarization,7301.996,0.611,CHI,CHI
2969,Diarization,alma-a1-nsb.mp3.diarization,7304.707,8.114,SPEECH,SPEECH
2970,Diarization,alma-a1-nsb.mp3.diarization,7304.737,0.884,KCHI,KCHI
2971,Diarization,alma-a1-nsb.mp3.diarization,7305.604,1.203,FEM,FEM
2972,Diarization,alma-a1-nsb.mp3.diarization,7307.042,5.54,MAL,MAL
2973,Diarization,alma-a1-nsb.mp3.diarization,7314.511,2.0,FEM,FEM
2974,Diarization,alma-a1-nsb.mp3.diarization,7314.511,4.465,SPEECH,SPEECH
2975,Diarization,alma-a1-nsb.mp3.diarization,7316.011,3.481,MAL,MAL
2976,Diarization,alma-a1-nsb.mp3.diarization,7322.511,2.487,MAL,MAL
2977,Diarization,alma-a1-nsb.mp3.diarization,7323.011,1.475,SPEECH,SPEECH
2978,Diarization,alma-a1-nsb.mp3.diarization,7326.975,10.321,KCHI,KCHI
2979,Diarization,alma-a1-nsb.mp3.diarization,7326.98,18.21,SPEECH,SPEECH
2980,Diarization,alma-a1-nsb.mp3.diarization,7336.992,0.314,CHI,CHI
2981,Diarization,alma-a1-nsb.mp3.diarization,7337.316,1.169,MAL,MAL
2982,Diarization,alma-a1-nsb.mp3.diarization,7337.491,0.346,CHI,CHI
2983,Diarization,alma-a1-nsb.mp3.diarization,7338.144,0.844,FEM,FEM
2984,Diarization,alma-a1-nsb.mp3.diarization,7339.331,5.861,KCHI,KCHI
2985,Diarization,alma-a1-nsb.mp3.diarization,7347.032,9.46,SPEECH,SPEECH
2986,Diarization,alma-a1-nsb.mp3.diarization,7347.046,8.081,KCHI,KCHI
2987,Diarization,alma-a1-nsb.mp3.diarization,7351.999,0.489,MAL,MAL
2988,Diarization,alma-a1-nsb.mp3.diarization,7354.864,0.665,FEM,FEM
2989,Diarization,alma-a1-nsb.mp3.diarization,7355.293,0.844,KCHI,KCHI
2990,Diarization,alma-a1-nsb.mp3.diarization,7359.189,0.169,SPEECH,SPEECH
2991,Diarization,alma-a1-nsb.mp3.diarization,7365.959,4.786,SPEECH,SPEECH
2992,Diarization,alma-a1-nsb.mp3.diarization,7365.992,2.624,KCHI,KCHI
2993,Diarization,alma-a1-nsb.mp3.diarization,7368.136,0.25,CHI,CHI
2994,Diarization,alma-a1-nsb.mp3.diarization,7368.788,0.724,FEM,FEM
2995,Diarization,alma-a1-nsb.mp3.diarization,7369.512,0.275,KCHI,KCHI
2996,Diarization,alma-a1-nsb.mp3.diarization,7369.702,0.309,FEM,FEM
2997,Diarization,alma-a1-nsb.mp3.diarization,7370.011,0.543,KCHI,KCHI
2998,Diarization,alma-a1-nsb.mp3.diarization,7370.352,0.14,FEM,FEM
2999,Diarization,alma-a1-nsb.mp3.diarization,7373.492,0.506,KCHI,KCHI
3000,Diarization,alma-a1-nsb.mp3.diarization,7373.492,0.518,SPEECH,SPEECH
3001,Diarization,alma-a1-nsb.mp3.diarization,7398.511,0.926,SPEECH,SPEECH
3002,Diarization,alma-a1-nsb.mp3.diarization,7398.547,0.692,CHI,CHI
3003,Diarization,alma-a1-nsb.mp3.diarization,7398.683,0.572,KCHI,KCHI
3004,Diarization,alma-a1-nsb.mp3.diarization,7400.627,0.943,SPEECH,SPEECH
3005,Diarization,alma-a1-nsb.mp3.diarization,7400.874,0.565,KCHI,KCHI
3006,Diarization,alma-a1-nsb.mp3.diarization,7401.097,0.316,CHI,CHI
3007,Diarization,alma-a1-nsb.mp3.diarization,7402.528,3.984,SPEECH,SPEECH
3008,Diarization,alma-a1-nsb.mp3.diarization,7402.798,2.133,FEM,FEM
3009,Diarization,alma-a1-nsb.mp3.diarization,7404.492,2.0,MAL,MAL
